Order ID,Order Date,Customer ID,Country,Region,Category,Sub-Category,Sales,Quantity,Profit,lat,lon
ORD-00238,2023-02-21,CUS-0028,United States,North America,Fashion,Shoes,243.92,4,-13.43,37.09,-95.71
ORD-00239,2024-02-10,CUS-0074,Singapore,APAC,Home & Furniture,Chair,90.34,1,27.8,1.35,103.82
ORD-00240,2023-09-27,CUS-0372,Singapore,APAC,Fashion,Shirt,308.68,4,104.71,1.35,103.82
ORD-00241,2023-11-10,CUS-0283,India,APAC,Home & Furniture,Chair,343.95,5,18.51,20.59,78.96
ORD-00242,2024-09-16,CUS-0055,India,APAC,Home & Furniture,Lamp,951.05,5,75.23,20.59,78.96
ORD-00243,2023-02-21,CUS-0132,Germany,Europe,Fashion,Bag,301.04,4,-22.27,51.17,10.45
ORD-00244,2024-03-09,CUS-0090,France,Europe,Fashion,Shirt,87.8,2,-1.04,46.23,2.21
ORD-00245,2024-02-09,CUS-0362,Germany,Europe,Electronics,Laptop,998.8,4,74.58,51.17,10.45
ORD-00246,2024-11-15,CUS-0321,France,Europe,Electronics,Headphone,451.5,2,16.19,46.23,2.21
ORD-00247,2024-12-31,CUS-0226,Brazil,LATAM,Groceries,Dairy,32.7,2,4.78,-14.24,-51.93
ORD-00248,2025-10-11,CUS-0302,South Africa,Africa,Electronics,Headphone,1886.64,4,370.92,-30.56,22.94
ORD-00249,2024-01-24,CUS-0169,United States,North America,Fashion,Accessories,203.88,3,-4.23,37.09,-95.71
ORD-00250,2024-02-25,CUS-0358,South Africa,Africa,Home & Furniture,Table,92.31,1,9.8,-30.56,22.94
ORD-00251,2023-01-08,CUS-0081,India,APAC,Groceries,Dairy,121.85,5,8.49,20.59,78.96
ORD-00252,2025-01-30,CUS-0156,Germany,Europe,Home & Furniture,Lamp,140.77,1,11.44,51.17,10.45
ORD-00253,2025-08-18,CUS-0364,Canada,North America,Electronics,Phone,149.38,1,36.22,56.13,-106.35
ORD-00254,2025-05-29,CUS-0241,South Africa,Africa,Groceries,Dairy,44.94,2,8.79,-30.56,22.94
ORD-00255,2025-10-21,CUS-0114,Vietnam,APAC,Electronics,Laptop,1010.4,2,207.94,14.06,108.28
ORD-00256,2025-03-18,CUS-0221,France,Europe,Fashion,Shirt,109.54,2,33.04,46.23,2.21
ORD-00257,2023-10-10,CUS-0132,Germany,Europe,Groceries,Beverage,65.12,4,12.13,51.17,10.45
ORD-00258,2023-02-16,CUS-0324,Vietnam,APAC,Home & Furniture,Lamp,407.94,2,110.61,14.06,108.28
ORD-00259,2023-04-13,CUS-0290,Singapore,APAC,Electronics,Phone,133.34,1,-13.33,1.35,103.82
ORD-00260,2023-01-08,CUS-0249,United States,North America,Fashion,Shoes,335.52,4,112.43,37.09,-95.71
ORD-00261,2025-06-14,CUS-0038,Mexico,LATAM,Groceries,Fresh Produce,60.55,5,13.36,23.63,-102.55
ORD-00262,2023-06-03,CUS-0206,United Kingdom,Europe,Electronics,Laptop,387.2,2,84.87,55.38,-3.44
ORD-00263,2025-02-02,CUS-0162,Nigeria,Africa,Groceries,Beverage,29.9,5,4.55,9.08,8.68
ORD-00264,2025-06-05,CUS-0241,South Africa,Africa,Electronics,Headphone,1118.58,2,255.08,-30.56,22.94
ORD-00265,2023-04-21,CUS-0126,United States,North America,Electronics,Phone,2589.9,5,844.8,37.09,-95.71
ORD-00266,2024-10-02,CUS-0065,South Africa,Africa,Electronics,Headphone,440.97,1,148.44,-30.56,22.94
ORD-00267,2024-07-05,CUS-0189,South Africa,Africa,Groceries,Dairy,75.3,5,9.57,-30.56,22.94
ORD-00268,2024-06-20,CUS-0283,India,APAC,Fashion,Shoes,83.22,1,21.51,20.59,78.96
ORD-00269,2023-06-16,CUS-0007,United States,North America,Home & Furniture,Storage,763.68,4,22.48,37.09,-95.71
ORD-00270,2024-05-26,CUS-0331,Canada,North America,Electronics,Headphone,566.86,2,53.71,56.13,-106.35
ORD-00271,2025-03-08,CUS-0019,Japan,APAC,Home & Furniture,Chair,225.0,3,57.01,36.2,138.25
ORD-00272,2024-01-26,CUS-0248,Singapore,APAC,Fashion,Shirt,69.32,1,16.09,1.35,103.82
ORD-00273,2024-08-15,CUS-0219,Mexico,LATAM,Electronics,Camera,1585.24,2,333.54,23.63,-102.55
ORD-00274,2024-08-09,CUS-0154,Brazil,LATAM,Groceries,Fresh Produce,14.4,2,3.12,-14.24,-51.93
ORD-00275,2023-08-30,CUS-0134,France,Europe,Groceries,Fresh Produce,96.92,4,-9.6,46.23,2.21
ORD-00276,2023-01-05,CUS-0065,South Africa,Africa,Groceries,Beverage,18.59,1,-1.44,-30.56,22.94
ORD-00277,2024-09-03,CUS-0369,France,Europe,Electronics,Camera,821.44,2,191.18,46.23,2.21
ORD-00278,2024-03-07,CUS-0262,United States,North America,Fashion,Shoes,49.52,1,4.82,37.09,-95.71
ORD-00279,2024-11-29,CUS-0248,Singapore,APAC,Fashion,Shirt,424.35,5,125.12,1.35,103.82
ORD-00280,2024-06-20,CUS-0047,Japan,APAC,Fashion,Bag,49.04,2,12.86,36.2,138.25
ORD-00281,2023-09-12,CUS-0275,India,APAC,Fashion,Bag,275.46,3,37.09,20.59,78.96
ORD-00282,2025-06-08,CUS-0179,Japan,APAC,Home & Furniture,Table,629.88,3,136.97,36.2,138.25
ORD-00283,2023-01-20,CUS-0168,India,APAC,Fashion,Shoes,322.52,4,53.41,20.59,78.96
ORD-00284,2023-12-11,CUS-0135,South Africa,Africa,Electronics,Headphone,994.8,5,-27.65,-30.56,22.94
ORD-00285,2024-02-04,CUS-0133,United Kingdom,Europe,Electronics,Laptop,2213.0,4,66.69,55.38,-3.44
ORD-00286,2023-02-14,CUS-0196,South Africa,Africa,Fashion,Accessories,313.3,5,14.74,-30.56,22.94
ORD-00287,2023-07-06,CUS-0177,Germany,Europe,Home & Furniture,Table,107.9,5,22.08,51.17,10.45
ORD-00288,2024-11-16,CUS-0076,India,APAC,Groceries,Dairy,91.65,5,-2.35,20.59,78.96
ORD-00289,2023-12-04,CUS-0104,South Africa,Africa,Electronics,Laptop,1662.36,3,381.65,-30.56,22.94
ORD-00290,2023-08-16,CUS-0122,Japan,APAC,Home & Furniture,Lamp,423.69,3,21.63,36.2,138.25
ORD-00291,2024-03-22,CUS-0382,Japan,APAC,Fashion,Accessories,187.82,2,16.03,36.2,138.25
ORD-00292,2024-07-24,CUS-0354,Germany,Europe,Groceries,Snacks,25.98,2,3.39,51.17,10.45
ORD-00293,2023-01-19,CUS-0269,United Kingdom,Europe,Electronics,Laptop,168.23,1,48.08,55.38,-3.44
ORD-00294,2023-01-08,CUS-0251,Brazil,LATAM,Electronics,Headphone,444.9,1,48.62,-14.24,-51.93
ORD-00295,2023-06-01,CUS-0086,South Africa,Africa,Fashion,Shirt,89.96,2,7.38,-30.56,22.94
ORD-00296,2023-07-02,CUS-0271,Mexico,LATAM,Groceries,Fresh Produce,80.36,4,22.63,23.63,-102.55
ORD-00297,2025-12-17,CUS-0116,France,Europe,Electronics,Phone,963.9,3,-77.81,46.23,2.21
ORD-00298,2024-03-25,CUS-0323,France,Europe,Groceries,Fresh Produce,61.14,3,19.45,46.23,2.21
ORD-00299,2023-04-03,CUS-0235,France,Europe,Home & Furniture,Table,66.67,1,10.76,46.23,2.21
ORD-00300,2023-05-07,CUS-0201,United Kingdom,Europe,Home & Furniture,Table,1072.25,5,79.32,55.38,-3.44
ORD-00301,2024-04-21,CUS-0092,South Africa,Africa,Electronics,Headphone,869.76,2,261.02,-30.56,22.94
ORD-00302,2023-06-20,CUS-0245,Vietnam,APAC,Home & Furniture,Table,253.86,3,73.03,14.06,108.28
ORD-00303,2024-09-18,CUS-0222,United Kingdom,Europe,Fashion,Shoes,96.46,1,2.16,55.38,-3.44
ORD-00304,2024-11-26,CUS-0294,South Africa,Africa,Electronics,Headphone,352.83,3,59.24,-30.56,22.94
ORD-00305,2025-01-11,CUS-0278,India,APAC,Home & Furniture,Lamp,457.0,2,98.04,20.59,78.96
ORD-00306,2025-01-08,CUS-0204,India,APAC,Electronics,Camera,942.58,2,238.19,20.59,78.96
ORD-00307,2024-12-08,CUS-0217,South Africa,Africa,Fashion,Shoes,105.98,2,25.08,-30.56,22.94
ORD-00308,2024-06-11,CUS-0182,Singapore,APAC,Electronics,Camera,683.31,3,-61.44,1.35,103.82
ORD-00309,2024-05-17,CUS-0187,Canada,North America,Electronics,Headphone,1156.28,2,177.52,56.13,-106.35
ORD-00310,2025-01-11,CUS-0208,Germany,Europe,Electronics,Phone,265.77,1,0.8,51.17,10.45
ORD-00311,2024-03-24,CUS-0211,Mexico,LATAM,Groceries,Dairy,29.8,5,10.18,23.63,-102.55
ORD-00312,2024-12-06,CUS-0388,United States,North America,Home & Furniture,Chair,618.87,3,-15.28,37.09,-95.71
ORD-00313,2024-02-25,CUS-0133,United Kingdom,Europe,Groceries,Snacks,68.52,4,-5.55,55.38,-3.44
ORD-00314,2024-08-14,CUS-0242,Canada,North America,Groceries,Snacks,80.32,4,26.7,56.13,-106.35
ORD-00315,2024-07-23,CUS-0131,South Africa,Africa,Fashion,Accessories,166.52,2,38.84,-30.56,22.94
ORD-00316,2025-05-24,CUS-0364,Canada,North America,Fashion,Bag,164.35,5,55.76,56.13,-106.35
ORD-00317,2025-01-14,CUS-0155,Germany,Europe,Electronics,Headphone,1647.84,4,92.9,51.17,10.45
ORD-00318,2023-12-16,CUS-0309,Vietnam,APAC,Groceries,Dairy,27.88,2,-1.85,14.06,108.28
ORD-00319,2023-11-10,CUS-0271,Mexico,LATAM,Electronics,Camera,1288.2,4,77.16,23.63,-102.55
ORD-00320,2024-04-19,CUS-0125,Mexico,LATAM,Electronics,Camera,1280.18,2,163.2,23.63,-102.55
ORD-00321,2024-12-05,CUS-0238,Vietnam,APAC,Fashion,Bag,196.3,5,11.03,14.06,108.28
ORD-00322,2025-05-12,CUS-0018,France,Europe,Groceries,Dairy,19.84,1,4.85,46.23,2.21
ORD-00323,2024-02-01,CUS-0040,South Africa,Africa,Fashion,Shoes,149.43,3,38.83,-30.56,22.94
ORD-00324,2025-01-12,CUS-0400,Vietnam,APAC,Groceries,Fresh Produce,85.35,5,11.06,14.06,108.28
ORD-00325,2023-09-18,CUS-0077,Singapore,APAC,Electronics,Camera,1028.92,4,-26.35,1.35,103.82
ORD-00326,2024-06-01,CUS-0131,South Africa,Africa,Electronics,Laptop,369.47,1,93.68,-30.56,22.94
ORD-00327,2025-02-17,CUS-0032,Canada,North America,Groceries,Beverage,18.12,1,0.25,56.13,-106.35
ORD-00328,2025-02-03,CUS-0213,United States,North America,Home & Furniture,Storage,690.04,4,73.31,37.09,-95.71
ORD-00329,2024-08-20,CUS-0399,South Africa,Africa,Electronics,Phone,1037.48,2,251.27,-30.56,22.94
ORD-00330,2023-01-28,CUS-0286,United Kingdom,Europe,Groceries,Snacks,64.05,5,-5.09,55.38,-3.44
ORD-00331,2023-02-13,CUS-0337,United Kingdom,Europe,Fashion,Bag,245.4,4,77.98,55.38,-3.44
ORD-00332,2024-09-20,CUS-0367,Japan,APAC,Electronics,Camera,351.76,1,61.12,36.2,138.25
ORD-00333,2024-06-10,CUS-0072,Vietnam,APAC,Groceries,Beverage,16.12,2,3.3,14.06,108.28
ORD-00334,2023-11-16,CUS-0341,Singapore,APAC,Fashion,Bag,34.62,1,0.94,1.35,103.82
ORD-00335,2024-08-23,CUS-0371,Mexico,LATAM,Groceries,Dairy,101.05,5,30.13,23.63,-102.55
ORD-00336,2024-05-22,CUS-0068,South Africa,Africa,Home & Furniture,Table,114.6,4,20.65,-30.56,22.94
ORD-00337,2023-11-29,CUS-0083,Nigeria,Africa,Home & Furniture,Storage,487.56,4,-5.21,9.08,8.68
ORD-00338,2025-06-22,CUS-0137,Vietnam,APAC,Groceries,Dairy,22.32,3,0.25,14.06,108.28
ORD-00339,2024-12-30,CUS-0118,Mexico,LATAM,Home & Furniture,Chair,186.14,2,53.1,23.63,-102.55
ORD-00340,2024-05-27,CUS-0340,Singapore,APAC,Fashion,Bag,156.84,3,8.46,1.35,103.82
ORD-00341,2024-02-21,CUS-0340,Singapore,APAC,Electronics,Camera,524.85,1,-13.66,1.35,103.82
ORD-00342,2025-07-08,CUS-0377,United States,North America,Home & Furniture,Chair,403.83,3,34.28,37.09,-95.71
ORD-00343,2023-04-22,CUS-0138,Germany,Europe,Electronics,Camera,423.83,1,91.07,51.17,10.45
ORD-00344,2024-12-15,CUS-0307,Vietnam,APAC,Home & Furniture,Lamp,369.86,2,95.09,14.06,108.28
ORD-00345,2024-12-28,CUS-0103,South Africa,Africa,Groceries,Beverage,5.88,1,0.08,-30.56,22.94
ORD-00346,2025-01-08,CUS-0191,South Africa,Africa,Home & Furniture,Table,158.8,1,7.57,-30.56,22.94
ORD-00347,2023-07-03,CUS-0090,France,Europe,Electronics,Phone,2183.5,5,159.56,46.23,2.21
ORD-00348,2025-08-07,CUS-0241,South Africa,Africa,Groceries,Snacks,20.9,2,1.74,-30.56,22.94
ORD-00349,2023-08-27,CUS-0198,Germany,Europe,Groceries,Dairy,46.38,3,-3.72,51.17,10.45
ORD-00350,2023-12-05,CUS-0337,United Kingdom,Europe,Groceries,Fresh Produce,80.05,5,5.45,55.38,-3.44
ORD-00351,2023-07-25,CUS-0363,Canada,North America,Home & Furniture,Chair,322.98,3,-28.06,56.13,-106.35
ORD-00352,2024-11-08,CUS-0400,Vietnam,APAC,Home & Furniture,Storage,169.3,1,6.92,14.06,108.28
ORD-00353,2023-04-08,CUS-0264,Singapore,APAC,Groceries,Dairy,68.4,5,6.35,1.35,103.82
ORD-00354,2024-02-14,CUS-0060,United Kingdom,Europe,Home & Furniture,Lamp,255.34,2,33.54,55.38,-3.44
ORD-00355,2024-09-13,CUS-0229,Germany,Europe,Home & Furniture,Storage,86.07,1,19.6,51.17,10.45
ORD-00356,2024-03-18,CUS-0389,Canada,North America,Fashion,Shoes,279.2,5,96.51,56.13,-106.35
ORD-00357,2023-06-16,CUS-0003,Nigeria,Africa,Electronics,Camera,383.25,1,-10.69,9.08,8.68
ORD-00358,2024-01-07,CUS-0237,Mexico,LATAM,Fashion,Accessories,80.81,1,-6.18,23.63,-102.55
ORD-00359,2025-06-30,CUS-0355,Japan,APAC,Fashion,Accessories,102.06,2,32.34,36.2,138.25
ORD-00360,2024-12-04,CUS-0298,Germany,Europe,Home & Furniture,Table,148.45,1,37.75,51.17,10.45
ORD-00361,2025-01-30,CUS-0239,Singapore,APAC,Fashion,Shoes,141.96,4,13.03,1.35,103.82
ORD-00362,2023-03-25,CUS-0254,India,APAC,Groceries,Snacks,12.7,2,2.52,20.59,78.96
ORD-00363,2023-05-02,CUS-0180,Canada,North America,Fashion,Shirt,41.7,2,-0.26,56.13,-106.35
ORD-00364,2024-01-15,CUS-0165,Vietnam,APAC,Groceries,Fresh Produce,50.64,4,8.26,14.06,108.28
ORD-00365,2024-12-20,CUS-0275,India,APAC,Groceries,Beverage,78.64,4,-3.54,20.59,78.96
ORD-00366,2023-12-08,CUS-0038,Mexico,LATAM,Home & Furniture,Storage,894.55,5,-56.44,23.63,-102.55
ORD-00367,2025-05-23,CUS-0324,Vietnam,APAC,Electronics,Camera,1735.41,3,595.82,14.06,108.28
ORD-00368,2025-04-10,CUS-0288,France,Europe,Home & Furniture,Lamp,1028.4,5,257.9,46.23,2.21
ORD-00369,2023-07-20,CUS-0367,Japan,APAC,Home & Furniture,Storage,437.52,4,-23.5,36.2,138.25
ORD-00370,2025-07-31,CUS-0296,United Kingdom,Europe,Home & Furniture,Lamp,439.26,2,5.7,55.38,-3.44
ORD-00371,2025-07-19,CUS-0246,Vietnam,APAC,Fashion,Shirt,89.99,1,9.85,14.06,108.28
ORD-00372,2024-08-30,CUS-0201,United Kingdom,Europe,Home & Furniture,Storage,292.92,2,58.21,55.38,-3.44
ORD-00373,2023-08-26,CUS-0078,Canada,North America,Home & Furniture,Chair,846.45,5,144.24,56.13,-106.35
ORD-00374,2023-09-29,CUS-0398,Japan,APAC,Home & Furniture,Storage,517.29,3,7.31,36.2,138.25
ORD-00375,2023-01-15,CUS-0365,Canada,North America,Groceries,Dairy,94.48,4,4.31,56.13,-106.35
ORD-00376,2025-06-25,CUS-0087,Singapore,APAC,Home & Furniture,Chair,417.56,4,79.42,1.35,103.82
ORD-00377,2024-03-02,CUS-0256,Mexico,LATAM,Groceries,Beverage,52.25,5,17.29,23.63,-102.55
ORD-00378,2025-03-08,CUS-0291,France,Europe,Electronics,Phone,313.56,1,13.08,46.23,2.21
ORD-00379,2023-03-10,CUS-0343,Japan,APAC,Fashion,Bag,271.48,4,44.04,36.2,138.25
ORD-00380,2024-09-23,CUS-0193,Mexico,LATAM,Groceries,Beverage,36.32,4,-1.53,23.63,-102.55
ORD-00381,2024-08-21,CUS-0364,Canada,North America,Fashion,Accessories,343.4,5,86.25,56.13,-106.35
ORD-00382,2023-06-15,CUS-0397,United States,North America,Fashion,Shirt,176.13,3,4.41,37.09,-95.71
ORD-00383,2023-08-26,CUS-0137,Vietnam,APAC,Fashion,Accessories,76.6,2,2.53,14.06,108.28
ORD-00384,2024-03-24,CUS-0011,Germany,Europe,Home & Furniture,Table,736.17,3,227.09,51.17,10.45
ORD-00385,2023-01-15,CUS-0324,Vietnam,APAC,Electronics,Camera,529.43,1,179.39,14.06,108.28
ORD-00386,2023-11-16,CUS-0381,India,APAC,Home & Furniture,Table,953.7,5,-43.68,20.59,78.96
ORD-00387,2023-06-03,CUS-0028,United States,North America,Groceries,Fresh Produce,69.12,3,13.56,37.09,-95.71
ORD-00388,2024-08-27,CUS-0273,Nigeria,Africa,Groceries,Dairy,20.26,2,-1.47,9.08,8.68
ORD-00389,2023-07-01,CUS-0087,Singapore,APAC,Electronics,Laptop,1713.7,5,-85.61,1.35,103.82
ORD-00390,2024-07-13,CUS-0308,Singapore,APAC,Electronics,Phone,1384.55,5,19.96,1.35,103.82
ORD-00391,2023-10-20,CUS-0292,Vietnam,APAC,Home & Furniture,Storage,475.02,3,-15.13,14.06,108.28
ORD-00392,2024-05-10,CUS-0187,Canada,North America,Groceries,Dairy,22.52,2,4.13,56.13,-106.35
ORD-00393,2025-10-13,CUS-0222,United Kingdom,Europe,Fashion,Shoes,71.16,2,-1.44,55.38,-3.44
ORD-00394,2023-11-24,CUS-0070,France,Europe,Fashion,Accessories,241.3,5,-22.73,46.23,2.21
ORD-00395,2023-02-17,CUS-0029,Vietnam,APAC,Electronics,Headphone,2138.08,4,509.84,14.06,108.28
ORD-00396,2023-11-24,CUS-0186,United States,North America,Electronics,Camera,2334.55,5,-161.9,37.09,-95.71
ORD-00397,2025-07-15,CUS-0172,Nigeria,Africa,Groceries,Beverage,39.63,3,7.19,9.08,8.68
ORD-00398,2025-05-18,CUS-0265,Canada,North America,Home & Furniture,Chair,551.43,3,110.25,56.13,-106.35
ORD-00399,2025-05-26,CUS-0271,Mexico,LATAM,Groceries,Snacks,40.12,4,-3.88,23.63,-102.55
ORD-00400,2025-01-12,CUS-0045,India,APAC,Fashion,Bag,104.52,2,-1.74,20.59,78.96
ORD-00401,2023-05-08,CUS-0113,France,Europe,Electronics,Camera,408.36,1,-10.32,46.23,2.21
ORD-00402,2023-01-05,CUS-0279,Japan,APAC,Groceries,Beverage,5.0,1,-0.38,36.2,138.25
ORD-00403,2023-07-12,CUS-0056,United Kingdom,Europe,Groceries,Dairy,120.9,5,0.8,55.38,-3.44
ORD-00404,2023-10-20,CUS-0025,Canada,North America,Fashion,Shoes,110.76,4,-7.45,56.13,-106.35
ORD-00405,2025-03-30,CUS-0114,Vietnam,APAC,Groceries,Snacks,14.54,1,1.23,14.06,108.28
ORD-00406,2024-07-31,CUS-0375,South Africa,Africa,Home & Furniture,Lamp,118.7,1,32.6,-30.56,22.94
ORD-00407,2024-08-02,CUS-0379,Nigeria,Africa,Fashion,Shirt,175.92,4,35.88,9.08,8.68
ORD-00408,2024-02-27,CUS-0173,Mexico,LATAM,Home & Furniture,Storage,397.85,5,66.52,23.63,-102.55
ORD-00409,2023-03-13,CUS-0343,Japan,APAC,Groceries,Snacks,23.56,2,-1.9,36.2,138.25
ORD-00410,2024-07-21,CUS-0347,Vietnam,APAC,Home & Furniture,Lamp,843.95,5,82.91,14.06,108.28
ORD-00411,2023-01-05,CUS-0148,Vietnam,APAC,Electronics,Laptop,527.95,5,22.92,14.06,108.28
ORD-00412,2024-04-20,CUS-0322,Canada,North America,Fashion,Bag,292.6,5,-12.75,56.13,-106.35
ORD-00413,2025-02-13,CUS-0035,United Kingdom,Europe,Home & Furniture,Chair,730.59,3,11.02,55.38,-3.44
ORD-00414,2024-05-30,CUS-0042,Japan,APAC,Groceries,Snacks,52.5,5,4.83,36.2,138.25
ORD-00415,2024-04-09,CUS-0352,France,Europe,Electronics,Camera,145.77,1,5.68,46.23,2.21
ORD-00416,2024-09-13,CUS-0154,Brazil,LATAM,Fashion,Shirt,122.45,5,-11.2,-14.24,-51.93
ORD-00417,2025-01-14,CUS-0109,Vietnam,APAC,Home & Furniture,Chair,502.8,5,-44.71,14.06,108.28
ORD-00418,2023-11-14,CUS-0164,Germany,Europe,Fashion,Shirt,164.08,4,-0.93,51.17,10.45
ORD-00419,2023-05-16,CUS-0296,United Kingdom,Europe,Fashion,Bag,49.32,1,-0.88,55.38,-3.44
ORD-00420,2024-03-05,CUS-0153,United States,North America,Electronics,Laptop,665.0,4,156.51,37.09,-95.71
ORD-00421,2023-12-26,CUS-0214,Vietnam,APAC,Groceries,Dairy,17.53,1,3.44,14.06,108.28
ORD-00422,2023-08-11,CUS-0100,Brazil,LATAM,Groceries,Beverage,42.52,4,7.23,-14.24,-51.93
ORD-00423,2023-04-29,CUS-0083,Nigeria,Africa,Home & Furniture,Chair,849.45,5,40.5,9.08,8.68
ORD-00424,2023-05-31,CUS-0337,United Kingdom,Europe,Home & Furniture,Storage,432.0,5,-16.51,55.38,-3.44
ORD-00425,2023-10-28,CUS-0090,France,Europe,Fashion,Shirt,375.75,5,81.64,46.23,2.21
ORD-00426,2025-03-23,CUS-0191,South Africa,Africa,Fashion,Accessories,91.96,1,10.48,-30.56,22.94
ORD-00427,2023-12-02,CUS-0230,Singapore,APAC,Groceries,Dairy,5.0,1,0.54,1.35,103.82
ORD-00428,2024-08-16,CUS-0389,Canada,North America,Fashion,Accessories,380.1,5,24.08,56.13,-106.35
ORD-00429,2023-02-27,CUS-0273,Nigeria,Africa,Fashion,Accessories,245.49,3,45.01,9.08,8.68
ORD-00430,2023-09-01,CUS-0361,Canada,North America,Home & Furniture,Storage,157.85,1,-3.6,56.13,-106.35
ORD-00431,2025-08-13,CUS-0082,Canada,North America,Home & Furniture,Lamp,139.11,1,23.36,56.13,-106.35
ORD-00432,2023-09-22,CUS-0093,United Kingdom,Europe,Fashion,Shirt,162.16,2,51.71,55.38,-3.44
ORD-00433,2023-02-20,CUS-0350,United States,North America,Home & Furniture,Chair,127.77,1,-6.72,37.09,-95.71
ORD-00434,2023-03-10,CUS-0363,Canada,North America,Fashion,Shoes,145.02,2,32.67,56.13,-106.35
ORD-00435,2024-06-08,CUS-0383,Vietnam,APAC,Electronics,Phone,1225.0,4,383.46,14.06,108.28
ORD-00436,2024-02-29,CUS-0318,Japan,APAC,Fashion,Shoes,246.2,5,31.76,36.2,138.25
ORD-00437,2025-01-24,CUS-0079,Canada,North America,Home & Furniture,Lamp,377.68,2,53.74,56.13,-106.35
ORD-00438,2024-02-26,CUS-0305,India,APAC,Fashion,Shoes,273.84,3,-12.37,20.59,78.96
ORD-00439,2023-07-04,CUS-0198,Germany,Europe,Fashion,Accessories,52.47,3,3.33,51.17,10.45
ORD-00440,2023-10-30,CUS-0022,Singapore,APAC,Groceries,Dairy,50.3,2,1.71,1.35,103.82
ORD-00441,2023-09-02,CUS-0273,Nigeria,Africa,Home & Furniture,Table,722.3,5,207.18,9.08,8.68
ORD-00442,2025-08-22,CUS-0379,Nigeria,Africa,Electronics,Laptop,410.98,1,107.41,9.08,8.68
ORD-00443,2024-06-09,CUS-0391,South Africa,Africa,Fashion,Shirt,143.42,2,-1.8,-30.56,22.94
ORD-00444,2024-07-15,CUS-0081,India,APAC,Electronics,Camera,1824.24,3,127.36,20.59,78.96
ORD-00445,2024-09-26,CUS-0045,India,APAC,Electronics,Headphone,3034.4,5,164.36,20.59,78.96
ORD-00446,2025-03-28,CUS-0079,Canada,North America,Groceries,Fresh Produce,10.0,2,3.16,56.13,-106.35
ORD-00447,2024-02-21,CUS-0105,Nigeria,Africa,Electronics,Phone,329.1,1,30.18,9.08,8.68
ORD-00448,2023-11-16,CUS-0115,South Africa,Africa,Groceries,Fresh Produce,75.12,3,16.58,-30.56,22.94
ORD-00449,2023-12-07,CUS-0320,India,APAC,Home & Furniture,Lamp,166.8,2,37.76,20.59,78.96
ORD-00450,2023-01-05,CUS-0176,Nigeria,Africa,Groceries,Snacks,13.42,1,0.14,9.08,8.68
ORD-00451,2023-07-20,CUS-0137,Vietnam,APAC,Fashion,Shirt,36.9,2,5.19,14.06,108.28
ORD-00452,2023-04-12,CUS-0274,Japan,APAC,Home & Furniture,Storage,703.04,4,230.9,36.2,138.25
ORD-00453,2025-01-23,CUS-0376,Vietnam,APAC,Fashion,Bag,63.0,4,11.4,14.06,108.28
ORD-00454,2023-10-07,CUS-0181,South Africa,Africa,Groceries,Beverage,53.7,3,5.11,-30.56,22.94
ORD-00455,2025-03-06,CUS-0055,India,APAC,Home & Furniture,Lamp,255.66,2,41.55,20.59,78.96
ORD-00456,2024-05-18,CUS-0348,India,APAC,Home & Furniture,Storage,189.42,1,44.87,20.59,78.96
ORD-00457,2024-11-11,CUS-0301,Germany,Europe,Fashion,Bag,228.68,2,45.74,51.17,10.45
ORD-00458,2024-05-11,CUS-0149,Japan,APAC,Fashion,Accessories,126.0,4,35.99,36.2,138.25
ORD-00459,2023-10-29,CUS-0046,United Kingdom,Europe,Groceries,Fresh Produce,46.28,4,-2.14,55.38,-3.44
ORD-00460,2024-04-27,CUS-0012,Mexico,LATAM,Fashion,Bag,184.52,4,53.76,23.63,-102.55
ORD-00461,2024-05-29,CUS-0107,Nigeria,Africa,Electronics,Camera,1038.3,3,-12.02,9.08,8.68
ORD-00462,2024-11-15,CUS-0017,France,Europe,Home & Furniture,Chair,400.3,2,127.53,46.23,2.21
ORD-00463,2024-10-12,CUS-0364,Canada,North America,Groceries,Beverage,21.66,2,-0.55,56.13,-106.35
ORD-00464,2024-09-08,CUS-0106,United Kingdom,Europe,Electronics,Laptop,2175.85,5,435.19,55.38,-3.44
ORD-00465,2025-04-21,CUS-0383,Vietnam,APAC,Fashion,Shirt,160.14,2,15.42,14.06,108.28
ORD-00466,2025-05-20,CUS-0014,France,Europe,Fashion,Shoes,67.09,1,3.19,46.23,2.21
ORD-00467,2023-03-28,CUS-0294,South Africa,Africa,Home & Furniture,Chair,858.2,5,114.23,-30.56,22.94
ORD-00468,2024-02-22,CUS-0341,Singapore,APAC,Electronics,Laptop,1029.7,2,-74.27,1.35,103.82
ORD-00469,2024-09-24,CUS-0282,Japan,APAC,Electronics,Headphone,99.64,1,27.88,36.2,138.25
ORD-00470,2024-02-28,CUS-0018,France,Europe,Groceries,Snacks,89.08,4,0.37,46.23,2.21
ORD-00471,2024-01-10,CUS-0343,Japan,APAC,Fashion,Shirt,98.9,1,-5.63,36.2,138.25
ORD-00472,2023-08-24,CUS-0034,South Africa,Africa,Electronics,Phone,2612.7,5,-2.24,-30.56,22.94
ORD-00473,2024-01-16,CUS-0104,South Africa,Africa,Groceries,Beverage,52.85,5,4.09,-30.56,22.94
ORD-00474,2024-05-23,CUS-0088,Brazil,LATAM,Fashion,Accessories,225.42,3,68.68,-14.24,-51.93
